"Each sheet contains a column representing the intensity values from approximately 20,000 captured cells.",,,
"The 20,000 intensity values in each column were used to create histograms for each sample.",,,
,,,
,,,
,,,
,,,
Sc644,BY4741,BY4743 (control diploid),Hybrid
107814.33,60992.92,160290.25,144177.72
73589.77,224967.83,1474.47,141661.78
62508.242,100845.32,89170.82,152145.19
69355.56,35170.562,159624.17,104145.14
70302.85,41208.19,139649.38,141519.02
75182.06,76349.94,81324.18,77414.625
69209.79,47202.82,85459.49,90592.83
56410.84,36844.98,161456.83,79119.14
69969.17,88475.51,94907.45,8907.0205
65356.133,33988.062,143777.38,143918
69523.26,106830.06,88420.04,262143
50519.41,45908.95,85592.36,158545.3
70351.01,83973.84,74067.93,149531.22
94930.67,28202.41,161155.83,158148.4
53243.46,68193.27,131346.94,133324.94
84433.94,115675.164,152793.19,138868.08
83639.734,39470.13,159594.5,80788.83
68284.43,75772.88,140125.39,136297.11
66800.07,62173.7,156326.94,68002.78
76488.4,44815.03,80178.234,142312.8
68844.29,82629.664,85541.625,91021.11
36966.242,32902.312,77026.76,127182.39
55108.8,73340.805,81633.35,92804.32
54024.34,78939.4,83473.32,81273.01
81703.01,108470.945,144119.23,136203.36
33689.21,34063.742,150135.36,92190.71
56093.5,37262.51,100547.33,145567.05
82277.49,32311.92,75127.88,93794.18
67661.36,52087.19,86854.84,88836.71
152806.1,34137.27,161682.58,101043.984
38164.22,85886.055,229440.27,65864.82
67721.56,55491.5,75372.984,85523.13
82511.414,48653.21,83052.35,78305.15
63403.93,34968.03,230661.89,162579.12
92498.164,67506.99,85747.59,74727.555
35440.17,36372.84,74042.99,144473.12
85183.43,45039.062,140509.81,70372.08
64168.473,74533.625,73023.03,75919.51
37530.402,113427.555,144004.86,141258.02
64251.89,70136.875,262143,160448.9
79780.055,41568.53,160226.61,73053.99
51237.082,44682.16,79503.99,150642.33
91849.72,45577.42,155499.61,152540.78
75912.2,34570.28,69887.04,134467.02
41762.89,73831.43,84663.56,91886.7
67479.9,76026.15,75056.07,104161.484
42637.94,76773.06,65735.39,78969.5
155438.12,73603.96,159103.02,82037.125
43323.36,44440.07,81521.555,100713.74
37259.93,86411.51,79475.61,89051.28
43788.62,40088.902,158454.58,80453
74377.1,45398.973,72682.04,91484.65
79276.09,38691.402,153012.5,162182.67
43020.64,29985.191,81502.2,78365.78
3850.6501,42048.41,19193.05,81952.84
85780.27,78564.875,2233.42,84206.04
37288.742,31757.22,76068.29,72960.25
45933.46,75382.01,150230.83,136125.53
39962.91,48179.78,159042.38,85427.24
64603.633,40727.45,99928.99,186694.39
72964.125,44400.51,158627.44,136874.16
47272.91,69270.85,139972.75,155382.22
104467.64,86210.27,137965.5,160922.77
54880.473,59891.26,154943.19,92060.85
73695.555,45947.223,91179.35,149090.47
37257.35,40898.16,79537.53,158141.53
79118.28,49326.16,76156.875,86270.47
92687.36,70499.79,99006.21,89621.89
157515.02,52714.562,159768.22,81846.2
63203.98,33272.11,147478.83,241785.14
41707.42,76929.58,156674.8,160419.67
76773.92,35021.35,77095.13,171299.97
84314.83,43910.742,137314.05,138270.38
146826.94,86660.484,86976.96,158134.22
77943.95,37486.11,233059.58,144119.23
87105.1,74573.61,80863.22,84071.45
78226.46,67412.39,74579.2,69933.055
43138.03,49660.27,1504.14,73163.21
95796.26,132990.4,95711.555,129436.88
112196.03,103144.53,139976.61,146312.23
43187.48,70242.22,146365.55,165076.58
113549.67,41493.28,160727.55,89582.76
145794.08,170766.77,84945.64,142963.39
81578.31,113175.14,81250.65,147885.61
79150.1,47491.35,138826.8,151759.47
72362.125,136349.56,147202.77,76900.34
30160.201,77270.57,147087.52,150515.48
95956.65,44726.45,74898.69,89022.04
37223.38,31380.111,139122.2,140029.94
57348.242,38937.36,88150.86,160212.84
35389.43,52362.82,89068.055,142800
76110,34026.76,84369.01,99886.42
78367.93,74082.125,154918.69,143287.61
35545.95,80941.484,76398.96,128426.81
71232.51,62059.75,83975.13,145015.36
72549.6,139814.94,161583.69,86631.24
64602.34,74903.85,68440.09,93970.055
98032.26,68442.24,143623.44,134753.4
65688.52,36343.6,136293.23,58913.87
26780.83,45616.12,153422.72,86583.08
262143,45779.52,148687.12,99349.35
80949.65,40801.41,78698.17,99123.6
64936.883,35264.73,84277.42,91466.164
38641.95,32542.4,152659.47,153466.14
73327.04,30938.5,71110.82,85870.14
138550.3,82789.625,158875.55,76912.38
75294.72,51637.84,2742.54,102886.1
68051.375,39605.152,63987.44,74099.75
61877,84180.67,68084.914,144798.2
143554.64,46418.93,84590.46,154074.16
71821.18,73865.4,69381.36,75585.83
64183.09,37500.73,81626.47,127858.78
89658.875,47673.242,77015.58,152562.28
73152.46,54915.73,88388.22,12680.7
144193.62,100651.82,134150.55,77879.02
79092.055,73001.96,76738.234,75870.06
57477.67,70133.86,81609.27,41565.09
45784.25,48534.1,68965.125,94316.63
89555.24,43515.57,2103.99,155292.78
86968.36,77758.625,77663.59,88827.68
65692.82,37932.88,133580.8,76700.39
34721.64,51363.5,93409.76,89571.58
77762.92,39282.652,74403.76,152793.19
39826.17,79635.57,100246.76,81895.65
43265.312,168514.42,79161.28,73512.375
133788.48,69217.1,82080.125,65442.133
126184.79,39643.42,74520.29,87916.08
34882.89,82449.92,81448.45,86823.88
46934.5,53182.402,262143,148651
40626.832,37421.61,159703.72,95733.055
40295.3,40357.22,144312.73,168330.81
78772.99,78222.164,139063.3,151659.72
146985.19,83352.92,80226.82,69311.27
31352.59,39542.8,225112.31,84366.43
68546.734,27722.1,102309.47,151289.05
41854.05,78092.305,69994.54,143808.77
77154.04,42890.35,96639.06,80360.555
68682.61,43871.61,139065.88,145558.44
76687.49,40129.75,88404.56,87532.52
100367.164,114342.59,600.71,85994.414
41941.77,78692.15,92387.22,89114.92
68004.93,38001.25,143969.16,172006.45
73177.4,71317.65,88962.27,85837.89
68331.734,35026.082,99540.27,15878.61
49578.14,41176.37,154529.11,84118.75
45638.48,77716.914,153672.97,96329.46
43405.062,31792.05,113314.03,77450.31
42152.47,43107.93,179853.1,148199.08
73326.61,77415.484,167042.11,79784.78
65803.76,48221.492,145635.4,90114.67
157730.88,32185.93,150809.17,92253.06
82940.984,34508.79,94378.125,172259.3
43797.652,70659.32,86475.58,247755.25
61092.25,34547.492,78715.805,89317.45
80279.71,92009.25,152657.31,147765.62
52805.723,44212.6,69079.5,176860.72
37321.42,91411.555,82421.11,92641.78
40808.29,79581.39,75913.49,139035.34
78479.305,66684.4,67210.72,88349.52
78478.875,38812.66,74121.25,136136.28
58853.242,40239.402,161369.11,99314.09
76424.76,68765.17,87969.4,124863.4
45971.3,47696.03,162333.17,128733.836
76131.07,84798.15,92376.47,73219.54
79615.79,73458.625,97255.25,146405.11
17581.41,76045.93,155756.75,149968.52
29562.93,31264.441,67328.54,72638.18
70960.32,129946.43,167430.39,66526.164
70658.03,68464.17,86896.125,69938.21
86261.445,81122.94,105336.67,72772.34
49812.492,64883.562,81931.34,74158.234
202846.48,89292.51,189631.72,156777.14
81367.61,38694.41,85284.914,72218.07
82234.92,36992.04,85114.2,138897.31
128173.54,161849.86,123088.36,39669.652
34397.42,81922.31,262143,262143
1974.13,29709.99,152081.11,152120.67
154394.52,71147.375,80480.95,78471.13
69069.18,39329.09,88563.234,1391.91
81123.375,40297.45,262143,2542.59
66662.47,54087.98,93870.29,262143
40930.41,45727.492,169080.73,97054.875
200425.58,158700.53,88091.09,85976.78
54907.992,63486.92,147683.94,93898.24
80469.34,37394.52,88124.63,77200.055
88153.445,42459.062,162831.11,144051.72
123824.52,37690.36,149805.12,91657.945
42326.19,35445.332,1874.8,155740.4
90047.59,45846.17,150331.88,70439.59
49308.1,71408.81,134088.62,86192.64
39671.37,50490.17,82780.59,75087.46
51880.79,53585.312,91251.164,142208.75
103439.516,45229.55,86639.414,143470.8
38248.5,71893.42,216112.4,70073.234
71258.74,1732.9,82747.055,141560.73
32697.63,114314.21,56271.95,137013.48
87716.99,47987.14,79081.305,148016.75
63844.25,31565.441,164508.97,87548
77035.36,47368.37,75078,149447.8
72028.01,70884.21,176946.3,102501.25
48325.12,78118.53,164008.88,73795.74
60838.98,56610.79,87195.4,88549.47
81332.35,48089.05,96080.49,87143.375
43884.94,49861.94,151487.72,127559.5
46673.92,89100.734,83725.305,79995.055
42588.062,42793.17,146154,132149.33
31431.281,65989.95,81352.13,90740.75
43906.44,39527.75,185711.84,81679.36
83936.86,76703.4,89179.85,82728.99
90138.32,86117.39,84605.51,88025.305
81493.17,42175.26,142505.44,90264.74
62312.59,74140.17,163464.08,77940.94
46768.52,43055.473,85032.93,99093.5
114810.43,33336.18,156418.1,78021.35
35740.742,47705.92,262143,74030.95
80727.34,43924.93,1708.8201,94553.99
95481.5,39804.67,183480.14,102661.21
75339.875,66939.39,75934.56,132176.4
71978.56,109168.83,102992.74,149516.16
82306.305,41135.09,135491.28,134006.5
48787.8,71373.555,175123.52,79536.24
74651.875,72764.17,100808.77,154335.61
43121.26,-440.75,116910.125,74062.77
40691.76,86454.51,147093.11,93195.625
162043.36,74837.2,148395.16,73146.01
33074.742,81616.15,108611.555,99053.08
35436.73,45782.96,84320.85,87389.33
105246.805,39826.6,174684.92,72673.875
81343.53,47754.94,80576.84,82406.49
48044.76,46930.63,69731.38,69916.71
44126.17,72389.64,147760.47,136534.03
75631.414,83762.28,148786.88,138201.58
71297.875,48958.51,46423.66,149315.78
76962.26,38834.16,76564.94,135490.42
97823.28,82492.92,185750.97,63566.043
88608.38,71158.125,233876.58,149127.88
109184.74,38208.51,159337.8,155467.36
65664.44,51037.13,79523.34,145410.95
37995.66,78032.96,108418.914,80818.07
92419.47,81042.96,75528.64,137783.19
78554.984,35966.492,66295.68,91839.4
39853.69,44497.69,90894.695,94597.85
79701.79,71826.34,44007.062,83751.1
69876.72,53251.633,242618.9,157290.12
65484.7,84267.53,95764.01,83638.44
100004.24,44581.973,91511.31,87679.15
70706.19,38414.48,219284.95,60676.01
115219.36,86162.11,134117,73496.03
70189.76,72909.51,82627.51,150675.88
179526.72,35193.35,103520.35,69715.9
101412.92,76988.92,161869.2,100514.65
116008.414,45897.34,140855.97,132564.27
96350.96,68310.664,262143,83269.5
40026.55,78983.26,79093.77,249710.47
100646.234,78599.27,80984.055,74488.9
61519.67,49992.66,952.02,61707.152
181296.61,76499.58,77054.28,91706.53
33522.8,77909.125,68681.75,143975.61
54801.78,96272.27,88747.27,75874.79
55123.42,130848.57,2797.1501,82695.02
69278.164,36747.8,87922.1,78891.67
29887.15,63745.78,60746.96,82199.234
63061.223,109055.74,253514.67,80865.375
128087.97,34826.992,154464.17,84039.63
40119,76094.95,140333.52,78447.914
39418.96,95997.07,93947.695,142790.53
35156.8,42300.82,146572.81,100227.414
36738.34,41828.68,86764.11,142872.66
84934.46,38796.32,89176.84,92030.75
116044.96,37529.54,161704.08,133112.52
84584.445,49339.062,82028.52,83589.42
43851.402,43716.812,72278.7,145429.02
68626.28,70023.78,136097.58,203571.03
88171.07,79963.664,88206.76,80776.36
39633.53,34949.11,1704.0901,142913.94
40585.12,75742.35,83720.14,168516.14
105796.77,30059.15,169499.12,169707.25
41594.332,49607.38,93022.76,90260.875
36288.13,71783.34,76744.68,105288.516
78527.03,98442.484,88878.85,145943.72
61199.75,2404.99,67667.81,89814.1
148723.25,31425.691,88037.34,87560.9
84294.19,27629.65,86011.61,98133.74
70093.875,74226.17,143234.3,127052.96
71435.04,31906,64819.92,77984.805
28091.9,47001.582,86353.89,143118.19
48388.76,144702.75,130107.68,66762.234
91672.13,42333.5,144520,102156.39
83144.375,78163.25,130525.21,155697.84
138282.4,75794.81,219057.9,170390.94
96135.1,33292.75,80281.86,151905.67
87213.03,69411.89,87718.28,135587.61
81698.28,44832.23,68201.875,156202.66
32679.57,136647.98,170127.36,148055.02
50718.93,34309.7,78499.94,86398.18
64509.46,40338.73,210930.05,138572.66
45033.473,27185.89,135320.14,145874.92
45924,47582.94,70970.64,81334.07
31470.41,34534.59,95742.51,91642.89
91343.18,39732.86,90440.61,87317.52
69223.984,75691.61,73541.18,94160.11
42275.45,67132.46,59999.62,86124.27
99029.43,87741.5,167545.2,67751.234
68808.6,38908.55,154652.52,66617.32
39933.242,46264.562,81243.77,96046.52
94412.09,70716.08,100676.76,78298.27
70916.89,38746.44,82947.86,85990.11
102292.7,58481.29,136964.03,141258.02
62531.03,33115.59,114394.625,65514.37
86715.09,80842.58,84125.63,25141.24
42245.35,32479.621,85854.234,97713.63
76698.67,43481.6,55313.48,99302.484
63052.19,30847.34,74151.78,94038.85
38205.07,46638.66,150054.52,158270.53
82698.46,115775.35,143433.38,223883.8
35631.09,37738.52,137393.61,89129.54
67811.43,38073.92,1278.39,144214.69
68514.055,70337.68,77329.914,144952.58
135064.3,125708.78,156439.6,137289.55
69946.38,49679.62,143929.61,71690.03
70417.664,77378.5,73045.39,113.950005
35433.29,65659.71,77126.52,95027.85
76205.46,67989.02,76561.5,153409.81
59723.133,48351.78,131314.27,148934.38
124156.914,56477.492,163597.8,88051.1
99087.914,41732.36,143708.58,67020.234
48093.78,48433.48,145530.5,93495.33
62823.43,36622.242,141178.47,81995.84
31699.6,42550.652,157448.38,130321.82
76998.81,47848.68,79368.11,152450.48
49013.98,38270.86,70544.08,145294
79958.5,48621.82,73523.555,80987.92
45736.09,43256.28,85194.61,86501.81
40724.01,67472.59,249121.36,161418.56
87892.43,78291.82,111364.414,93037.81
78245.38,32220.33,-244.67,112442.42
77766.79,79120,85213.96,3627.9102
128011.86,83923.1,75901.45,93623.04
190159.77,42649.98,88140.97,152625.5
75983.58,67488.93,77797.75,72263.22
85189.88,83766.15,92342.5,138567.5
28684.871,198617.44,171580.75,151309.27
40530.94,78268.6,165059.8,107742.95
97076.375,43079.98,75599.59,90648.734
92572.125,38362.88,63554.43,166812.48
25951.791,50128.54,75223.77,81478.555
56681.312,32404.371,71888.26,96310.54
72053.81,43551.26,158068,173453.83
35434.582,78334.82,81139.28,139982.62
43118.25,41357.402,153413.25,100577
80668.43,33921.84,78481.88,109627.64
73055.71,80907.94,160317.77,68663.26
109857.266,65267.12,145727.44,166718.75
60487.242,75925.1,144374.66,78004.58
68846.875,85652.56,83729.6,42514.53
65690.24,36473.89,93826.43,72403.4
39311.03,43833.34,82131.29,80790.125
68964.69,77203.49,75818.46,144144.17
114578.664,47374.82,67008.625,90005.02
78616.9,76515.49,30831,88216.22
56328.71,44292.582,127479.09,144266.72
71734.32,50451.902,72289.45,97824.14
66924.77,131678.9,75013.5,82335.54
50774.832,77419.35,82618.055,47642.28
63302.45,39899.7,112207.64,143613.98
45599.78,82427.99,74633.81,77972.33
79774.03,78949.72,84397.39,85203.64
66383.4,43570.18,136505.66,51525.18
80110.29,73861.53,154087.5,90912.32
36596.44,40926.97,262143,94947.875
82101.625,48340.6,91683.74,75704.51
43526.32,38303.54,73832.29,93462.22
41096.39,112423.07,65149.73,87080.59
80907.08,50276.46,86401.195,145614.34
67085.59,71049.33,73072.484,73400.14
3030.21,70190.19,149146.8,84793.42
84653.24,70658.03,79961.51,94438.75
28493.09,40042.89,165733.61,63466.71
69138.414,44849.86,138896.45,92830.555
69990.67,61717.473,71086.31,147470.66
112842.75,86926.65,81417.06,98093.75
60455.85,70152.78,88262.664,125118.82
60720.3,36293.29,80400.11,82163.11
35992.72,46085.68,96199.6,157005.9
108030.195,76127.63,93604.555,82209.555
34983.94,41932.742,164816,85976.78
62176.71,37114.59,143144.86,77309.7
67928.82,76311.67,82928.94,163910.4
70110.21,49199.742,179739.14,124871.14
32627.97,39244.812,171189.02,134422.73
220897.45,128660.734,85253.52,87062.1
73840.89,79884.11,105160.805,71315.07
43102.34,111701.1,88974.31,140673.22
39579.78,41077.902,91888.85,170259.36
48027.13,35925.21,163851.94,158019.4
102773.445,72734.07,76244.59,86124.7
68697.664,113049.15,72823.08,80287.88
69401.14,42118.93,79482.92,80321.85
46378.94,42777.26,80963.84,83708.53
61821.1,44178.2,81439.85,159079.36
71662.08,152536.48,153834.22,82645.57
44150.25,64601.48,155502.62,87137.78
78360.625,33540,187921.61,73607.4
65160.91,79027.984,183868,155847.05
41513.92,52204.152,91058.52,93040.82
74761.09,38830.29,79786.93,65177.68
34851.93,70136.44,162202.45,160477.3
37935.03,47782.89,161786.64,156292.97
49762.18,90197.664,85004.125,101989.555
83684.88,100372.75,92996.1,92329.17
49920.42,36874.22,88942.49,157934.27
38169.812,85914.86,104443.56,84335.47
51209.992,122111.83,151159.62,93471.68
39091.3,154105.98,94427.57,139541.88
211864.88,76063.13,171306.84,143909.39
50516.832,33609.66,86265.74,148491.9
72387.49,40451.82,262143,206851.94
111821.07,30950.111,78281.07,152240.64
74957.17,84303.65,145382.14,83145.234
44730.75,41866.09,1088.3301,102440.625
43209.41,85622.03,147505.48,80402.69
110498.39,37714.44,153028.4,250450.06
37671.01,96997.68,163681.22,82292.97
262143,33708.562,152522.3,262143
64522.793,92086.65,147044.95,151011.27
73052.27,44097.79,152855.55,138396.8
39905.29,68780.22,75901.45,130534.67
40414.84,67826.055,139178.11,99747.1
81395.56,88227.83,83558.03,81248.07
71117.7,62405.043,262143,86165.984
62417.94,61109.45,163882.03,811.41003
75511.875,50945.973,160976.1,136936.52
46449.46,93547.79,83669.4,171990.97
81858.24,39569.03,142402.25,70129.99
34287.34,80892.46,152533.47,76077.32
41901.78,49822.812,76756.72,138645.33
75515.31,61404.86,153468.72,74137.59
73499.9,73112.47,139449.86,86718.1
74017.625,48721.152,93444.59,141908.61
64008.94,83218.33,88074.75,136879.75
75377.71,53950.383,148061.9,83702.08
68477.07,37865.8,84531.125,89721.65
48974.85,31798.93,27588.371,94102.06
51175.59,68520.93,83024.83,71410.1
34118.35,70417.664,815.71,81224.85
72479.51,134454.12,75414.69,141403.36
71466.43,44595.3,145469,79824.77
85655.57,33649.652,66757.5,96053.83
37917.402,33393.8,75090.47,141254.58
5419.29,35550.25,8445.63,81510.375
66396.305,39990,95534.82,124196.47
37345.07,90521.45,78238.93,137400.9
78088.43,86362.06,87563.484,66711.92
76549.03,69329.33,148038.69,171061.75
73495.6,37846.02,79166.875,62251.96
133734.3,73954.414,159364.88,111657.24
45254.062,94577.64,89767.234,143878
72394.805,52095.36,140452.62,130856.31
71159.84,55703.492,84334.61,131709
33015.402,41925.86,82946.14,151976.62
80038.914,53406,89054.29,79820.04
67229.64,67682.86,77206.5,78946.71
87672.27,218096,158861.36,76074.31
148138.88,76091.94,93949.414,148113.94
119417.02,80683.914,82940.555,94942.28
62589.51,68159.734,155894.78,137452.94
73472.81,42410.902,97760.5,84735.805
43097.61,42146.45,95683.17,81309.13
73037.22,86269.18,146302.77,152281.5
45431.223,116349.4,89383.67,168419.83
82322.21,81088.54,235582.81,142517.05
91921.96,46498.05,139193.16,105442.88
69845.33,155124.66,138817.33,78806.96
50776.12,75268.92,21385.19,230442.6
38051.562,35669.36,91972.27,154824.94
78437.59,42923.03,169525.78,139484.27
78889.09,36605.04,154811.19,75286.984
102715.39,102811.28,148497.5,242937.53
82791.34,41102.41,91773.18,150685.77
111287.016,74384.84,93082.1,84878.56
99485.234,136783,76307.805,149659.36
153216.31,73864.11,82171.28,88029.6
